,name,gender,x2,y2,x1,y1,euclidean_distance,lpx,lpy,x3,y3,x4,y4,image,target
24,C1_S2_I10.txt, Male,334,293,344,509,216.23135757794242,339.0,401.0,79.52237090646912,228.01491393764604,598.4776290935308,573.985086062354,C1_S2_I10.jpg,1
25,C1_S2_I11.txt, Male,342,264,365,504,241.09956449566639,353.5,384.0,64.18052260520034,191.1203484034669,642.8194773947996,576.8796515965331,C1_S2_I11.jpg,1
26,C1_S2_I12.txt, Male,334,303,352,507,204.79257799051214,343.0,405.0,97.24890641138543,241.16593760759028,588.7510935886146,568.8340623924097,C1_S2_I12.jpg,1
27,C1_S2_I13.txt, Male,424,364,427,638,274.0164228654918,425.5,501.0,96.68029256140989,281.7868617076066,754.3197074385901,720.2131382923934,C1_S2_I13.jpg,1
28,C1_S2_I14.txt, Male,411,322,440,638,317.3279061160553,425.5,480.0,44.70651266073361,226.13767510715573,806.2934873392664,733.8623248928443,C1_S2_I14.jpg,1
29,C1_S2_I15.txt, Male,388,374,430,635,264.35771220072246,409.0,504.5,91.77074535913306,293.013830239422,726.2292546408669,715.9861697605779,C1_S2_I15.jpg,1
30,C2_S1_I1.txt, Male,219,346,232,129,217.38905216224666,225.5,237.5,-35.36686259469599,63.588758270202675,486.366862594696,411.4112417297973,C2_S1_I1.jpg,2
31,C2_S1_I2.txt, Male,215,346,235,138,208.95932618574363,225.0,242.0,-25.75119142289236,74.83253905140509,475.75119142289236,409.1674609485949,C2_S1_I2.jpg,2
32,C2_S1_I3.txt, Male,215,323,224,125,198.20443990990717,219.5,224.0,-18.345327891888587,65.43644807207426,457.3453278918886,382.56355192792574,C2_S1_I3.jpg,2
33,C2_S1_I4.txt, Male,248,375,246,145,230.00869548780108,247.0,260.0,-29.01043458536128,75.99304360975913,523.0104345853613,444.0069563902409,C2_S1_I4.jpg,2
34,C2_S1_I5.txt, Male,239,394,258,152,242.7447218787671,248.5,273.0,-42.79366625452053,78.80422249698631,539.7936662545205,467.1957775030137,C2_S1_I5.jpg,2
35,C2_S1_I6.txt, Male,242,377,249,143,234.10467744152402,245.5,260.0,-35.42561292982879,72.71625804678078,526.4256129298287,447.2837419532192,C2_S1_I6.jpg,2
36,C2_S1_I7.txt, Male,265,459,281,163,296.4321170183825,273.0,311.0,-82.718540422059,73.854306385294,628.718540422059,548.145693614706,C2_S1_I7.jpg,2
37,C2_S1_I8.txt, Male,263,451,285,179,272.888255518628,274.0,315.0,-53.4659066223536,96.6893955850976,601.4659066223536,533.3106044149024,C2_S1_I8.jpg,2
38,C2_S1_I9.txt, Male,265,445,277,175,270.266535109325,271.0,310.0,-53.31984213119,93.78677191253999,595.31984213119,526.21322808746,C2_S1_I9.jpg,2
39,C2_S1_I10.txt, Male,357,547,365,208,339.09438214160963,361.0,377.5,-45.91325856993154,106.22449428671229,767.9132585699315,648.7755057132877,C2_S1_I10.jpg,2
40,C2_S1_I11.txt, Male,336,574,368,205,370.3849348988158,352.0,389.5,-92.46192187857895,93.19205208094735,796.461921878579,685.8079479190526,C2_S1_I11.jpg,2
41,C2_S1_I12.txt, Male,355,553,368,202,351.2406582387637,361.5,377.5,-59.98878988651637,96.50747340898903,782.9887898865163,658.492526591011,C2_S1_I12.jpg,2
42,C2_S1_I13.txt, Male,427,688,449,257,431.5611196574594,438.0,472.5,-79.87334358895123,127.25110427403246,955.8733435889512,817.7488957259675,C2_S1_I13.jpg,2
43,C2_S1_I14.txt, Male,407,691,456,244,449.67766233158613,431.5,467.5,-108.11319479790336,107.75787013473109,971.1131947979034,827.2421298652689,C2_S1_I14.jpg,2
44,C2_S1_I15.txt, Male,414,678,446,250,429.19459456055597,430.0,464.0,-85.0335134726671,120.64432435155521,945.0335134726671,807.3556756484447,C2_S1_I15.jpg,2
45,C2_S2_I1.txt, Male,204,314,199,187,127.09838708654017,201.5,250.5,48.981935496151806,148.82129033076785,354.0180645038482,352.17870966923215,C2_S2_I1.jpg,2
46,C2_S2_I2.txt, Male,209,306,211,185,121.01652779682617,210.0,245.5,64.7801666438086,148.68677776253907,355.21983335619143,342.31322223746093,C2_S2_I2.jpg,2
47,C2_S2_I3.txt, Male,215,320,219,190,130.06152390311286,217.0,255.0,60.92617131626457,150.95078087750971,373.0738286837354,359.0492191224903,C2_S2_I3.jpg,2
48,C2_S2_I4.txt, Male,239,361,235,203,158.05062480104277,237.0,282.0,47.33925023874869,155.5595001591658,426.6607497612513,408.4404998408342,C2_S2_I4.jpg,2
49,C2_S2_I5.txt, Male,235,341,239,200,141.05672617780408,237.0,270.5,67.73192858663512,157.65461905775675,406.26807141336485,383.34538094224325,C2_S2_I5.jpg,2
50,C2_S2_I6.txt, Male,225,384,228,212,172.02616080119907,226.5,298.0,20.06860703856111,160.37907135904075,432.93139296143886,435.6209286409593,C2_S2_I6.jpg,2
51,C2_S2_I7.txt, Male,265,425,259,246,179.10053042914194,262.0,335.5,47.07936348502969,192.21957565668643,476.9206365149703,478.7804243433136,C2_S2_I7.jpg,2
52,C2_S2_I8.txt, Male,257,439,267,256,183.273020382161,262.0,347.5,42.072375541406785,200.8815836942712,481.9276244585932,494.11841630572883,C2_S2_I8.jpg,2
53,C2_S2_I9.txt, Male,261,437,259,241,196.01020381602586,260.0,339.0,24.787755420768974,182.1918369471793,495.212244579231,495.8081630528207,C2_S2_I9.jpg,2
54,C2_S2_I10.txt, Male,355,524,350,294,230.05434140654683,352.5,409.0,76.43479031214383,224.95652687476252,628.5652096878562,593.0434731252375,C2_S2_I10.jpg,2
55,C2_S2_I11.txt, Male,336,519,331,307,212.05895406702354,333.5,413.0,79.02925511957176,243.35283674638117,587.9707448804282,582.6471632536188,C2_S2_I11.jpg,2
56,C2_S2_I12.txt, Male,339,537,336,307,230.0195643852931,337.5,422.0,61.47652273764828,237.9843484917655,613.5234772623517,606.0156515082344,C2_S2_I12.jpg,2
57,C2_S2_I13.txt, Male,436,649,420,359,290.4410439314664,428.0,504.0,79.47074728224032,271.6471648548269,776.5292527177596,736.3528351451731,C2_S2_I13.jpg,2
58,C2_S2_I14.txt, Male,436,617,424,356,261.27571643763605,430.0,486.5,116.46914027483678,277.4794268498912,743.5308597251633,695.5205731501088,C2_S2_I14.jpg,2
59,C2_S2_I15.txt, Male,443,688,420,392,296.89223634174067,431.5,540.0,75.22931638991122,302.48621092660744,787.7706836100888,777.5137890733926,C2_S2_I15.jpg,2
60,C3_S1_I1.txt, Male,212,154,224,337,183.3930205869351,218.0,245.5,-2.0716247043221188,98.7855835304519,438.0716247043221,392.2144164695481,C3_S1_I1.jpg,3
61,C3_S1_I2.txt, Male,217,170,217,350,180.0,217.0,260.0,1.0,116.0,433.0,404.0,C3_S1_I2.jpg,3
62,C3_S1_I3.txt, Male,209,154,219,339,185.27007313648906,214.0,246.5,-8.324087763786878,98.28394149080876,436.3240877637869,394.71605850919127,C3_S1_I3.jpg,3
63,C3_S1_I4.txt, Male,239,172,248,386,214.18916872708573,243.5,279.0,-13.527002472502886,107.6486650183314,500.5270024725029,450.35133498166863,C3_S1_I4.jpg,3
64,C3_S1_I5.txt, Male,228,169,246,381,212.76277869965884,237.0,275.0,-18.3153344395906,104.78977704027292,492.31533443959063,445.21022295972705,C3_S1_I5.jpg,3
65,C3_S1_I6.txt, Male,232,165,239,379,214.11445537375565,235.5,272.0,-21.437346448506787,100.70843570099547,492.4373464485068,443.29156429900456,C3_S1_I6.jpg,3
66,C3_S1_I7.txt, Male,279,204,279,444,240.0,279.0,324.0,-9.0,132.0,567.0,516.0,C3_S1_I7.jpg,3
67,C3_S1_I8.txt, Male,265,206,277,452,246.2925090212855,271.0,329.0,-24.551010825542562,131.9659927829716,566.5510108255426,526.0340072170284,C3_S1_I8.jpg,3
68,C3_S1_I9.txt, Male,275,186,275,438,252.0,275.0,312.0,-27.399999999999977,110.39999999999998,577.4,513.6,C3_S1_I9.jpg,3
69,C3_S1_I10.txt, Male,344,240,350,554,314.0573196090166,347.0,397.0,-29.868783530819883,145.7541443127867,723.8687835308199,648.2458556872133,C3_S1_I10.jpg,3
70,C3_S1_I11.txt, Male,326,253,360,551,299.93332592427936,343.0,402.0,-16.919991109135196,162.0533392605765,702.9199911091353,641.9466607394235,C3_S1_I11.jpg,3
71,C3_S1_I12.txt, Male,344,230,357,525,295.28630174798155,350.5,377.5,-3.8435620975778306,141.27095860161475,704.8435620975779,613.7290413983852,C3_S1_I12.jpg,3
72,C3_S1_I13.txt, Male,433,294,446,728,434.1946568072896,439.5,511.0,-81.53358816874754,163.6442745541683,960.5335881687475,858.3557254458317,C3_S1_I13.jpg,3
73,C3_S1_I14.txt, Male,436,300,443,705,405.0604893099301,439.5,502.5,-46.5725871719161,178.45160855205586,925.5725871719161,826.5483914479441,C3_S1_I14.jpg,3
74,C3_S1_I15.txt, Male,427,284,443,699,415.3083192039379,435.0,491.5,-63.36998304472547,159.25334463684965,933.3699830447255,823.7466553631504,C3_S1_I15.jpg,3
75,C4_S1_I1.txt, Male,224,335,203,162,174.26990560621763,213.5,248.5,4.376113272538845,109.08407551502589,422.6238867274611,387.9159244849741,C4_S1_I1.jpg,4
76,C4_S1_I2.txt, Male,224,341,214,158,183.273020382161,219.0,249.5,-0.9276244585932147,102.8815836942712,438.9276244585932,396.11841630572883,C4_S1_I2.jpg,4
77,C4_S1_I3.txt, Male,222,320,209,154,166.50825805346713,215.5,237.0,15.690090335839443,103.7933935572263,415.30990966416056,370.2066064427737,C4_S1_I3.jpg,4
78,C4_S1_I4.txt, Male,246,377,232,164,213.45959805077868,239.0,270.5,-17.151517660934417,99.73232155937706,495.1515176609344,441.26767844062294,C4_S1_I4.jpg,4
79,C4_S1_I5.txt, Male,251,393,230,166,227.96929617823537,240.5,279.5,-33.06315541388244,97.1245630574117,514.0631554138824,461.8754369425883,C4_S1_I5.jpg,4
80,C4_S1_I6.txt, Male,240,359,226,162,197.4968354176846,233.0,260.5,-3.9962025012214895,102.5025316658523,469.9962025012215,418.4974683341477,C4_S1_I6.jpg,4
81,C4_S1_I7.txt, Male,285,441,271,189,252.38858928247924,278.0,315.0,-24.86630713897506,113.0891285740166,580.8663071389751,516.9108714259834,C4_S1_I7.jpg,4
82,C4_S1_I8.txt, Male,277,449,263,187,262.37377917772193,270.0,318.0,-44.848535013266314,108.10097665782246,584.8485350132663,527.8990233421775,C4_S1_I8.jpg,4
83,C4_S1_I9.txt, Male,283,427,261,195,233.0407689654323,272.0,311.0,-7.648922758518779,124.56738482765414,551.6489227585188,497.4326151723459,C4_S1_I9.jpg,4
84,C4_S1_I10.txt, Male,363,542,331,236,307.66865293688926,347.0,389.0,-22.202383524267077,142.8650776504886,716.2023835242671,635.1349223495114,C4_S1_I10.jpg,4
85,C4_S1_I11.txt, Male,350,542,331,228,314.57431554403803,340.5,385.0,-36.989178652845624,133.34054756476957,717.9891786528456,636.6594524352304,C4_S1_I11.jpg,4
86,C4_S1_I12.txt, Male,368,521,329,236,287.65604460883486,348.5,378.5,3.312746469398178,148.3751643129321,693.6872535306018,608.6248356870678,C4_S1_I12.jpg,4
87,C4_S1_I13.txt, Male,446,684,411,282,403.52075535218756,428.5,483.0,-55.724906422625054,160.18339571824993,912.724906422625,805.8166042817501,C4_S1_I13.jpg,4
88,C4_S1_I14.txt, Male,443,704,407,273,432.500867051154,425.0,488.5,-94.00104046138472,142.4993063590768,944.0010404613847,834.5006936409231,C4_S1_I14.jpg,4
89,C4_S1_I15.txt, Male,465,678,420,285,395.56794612303963,442.5,481.5,-32.181535347647525,165.04564310156826,917.1815353476475,797.9543568984318,C4_S1_I15.jpg,4
90,C5_S1_I1.txt, Male,203,160,224,353,194.1391253714717,213.5,256.5,-19.46695044576603,101.18869970282265,446.46695044576603,411.81130029717735,C5_S1_I1.jpg,5
91,C5_S1_I2.txt, Male,201,175,209,360,185.17289218457435,205.0,267.5,-17.20747062148922,119.36168625234052,427.2074706214892,415.6383137476595,C5_S1_I2.jpg,5
92,C5_S1_I3.txt, Male,203,136,219,344,208.61447696648477,211.0,240.0,-39.33737235978171,73.10841842681216,461.33737235978174,406.89158157318786,C5_S1_I3.jpg,5
93,C5_S1_I4.txt, Male,223,163,237,408,245.39967400141344,230.0,285.5,-64.47960880169614,89.18026079886923,524.4796088016961,481.8197392011308,C5_S1_I4.jpg,5
94,C5_S1_I5.txt, Male,225,195,237,406,211.3409567499873,231.0,300.5,-22.609148099984736,131.42723460001014,484.60914809998474,469.57276539998986,C5_S1_I5.jpg,5
95,C5_S1_I6.txt, Male,230,163,246,408,245.52189311749777,238.0,285.5,-56.62627174099731,89.08248550600177,532.6262717409973,481.9175144939982,C5_S1_I6.jpg,5
96,C5_S1_I7.txt, Male,263,188,271,464,276.1159176867571,267.0,326.0,-64.3391012241085,105.10726585059433,598.3391012241085,546.8927341494057,C5_S1_I7.jpg,5
97,C5_S1_I8.txt, Male,249,210,259,472,262.1907702418222,254.0,341.0,-60.6289242901866,131.24738380654225,568.6289242901867,550.7526161934577,C5_S1_I8.jpg,5
98,C5_S1_I9.txt, Male,257,176,275,458,282.57388414359883,266.0,317.0,-73.08866097231856,90.94089268512093,605.0886609723186,543.059107314879,C5_S1_I9.jpg,5
99,C5_S1_I10.txt, Male,344,232,352,583,351.0911562543266,348.0,407.5,-73.30938750519192,126.62707499653868,769.3093875051919,688.3729250034613,C5_S1_I10.jpg,5
100,C5_S1_I11.txt, Male,326,285,355,591,307.37111119947497,340.5,438.0,-28.345333439369938,192.10311104042,709.3453334393699,683.89688895958,C5_S1_I11.jpg,5
101,C5_S1_I12.txt, Male,336,196,352,575,379.3375805268969,344.0,385.5,-111.20509663227625,82.02993557848248,799.2050966322763,688.9700644215175,C5_S1_I12.jpg,5
102,C5_S1_I13.txt, Male,427,271,436,744,473.0856159301401,431.5,507.5,-136.20273911616812,129.0315072558879,999.2027391161681,885.9684927441122,C5_S1_I13.jpg,5
103,C5_S1_I14.txt, Male,391,310,424,696,387.40805360756247,407.5,503.0,-57.38966432907495,193.07355711395002,872.389664329075,812.9264428860499,C5_S1_I14.jpg,5
104,C5_S1_I15.txt, Male,404,271,427,757,486.5439342957633,415.5,514.0,-168.3527211549159,124.76485256338935,999.3527211549159,903.2351474366106,C5_S1_I15.jpg,5
105,C6_S1_I1.txt, Male,212,325,215,145,180.02499826412998,213.5,235.0,-2.5299979169559776,90.98000138869602,429.52999791695595,379.019998611304,C6_S1_I1.jpg,6
106,C6_S1_I2.txt, Male,201,340,211,143,197.25364381932212,206.0,241.5,-30.70437258318654,83.6970849445423,442.70437258318657,399.3029150554577,C6_S1_I2.jpg,6
107,C6_S1_I3.txt, Male,212,328,222,130,198.25236442474022,217.0,229.0,-20.902837309688266,70.39810846020782,454.90283730968827,387.6018915397922,C6_S1_I3.jpg,6
108,C6_S1_I4.txt, Male,225,375,249,157,219.31712199461307,237.0,266.0,-26.18054639353568,90.54630240430953,500.1805463935357,441.45369759569047,C6_S1_I4.jpg,6
109,C6_S1_I5.txt, Male,225,398,242,161,237.60892239139505,233.5,279.5,-51.63070686967404,89.41286208688393,518.630706869674,469.58713791311607,C6_S1_I5.jpg,6
110,C6_S1_I6.txt, Male,230,362,240,148,214.23351745233518,235.0,255.0,-22.080220942802214,83.61318603813186,492.0802209428022,426.38681396186814,C6_S1_I6.jpg,6
111,C6_S1_I7.txt, Male,263,439,277,161,278.3522947633089,270.0,300.0,-64.02275371597068,77.31816418935284,604.0227537159707,522.6818358106472,C6_S1_I7.jpg,6
112,C6_S1_I8.txt, Male,251,461,273,183,278.86914494077683,262.0,322.0,-72.64297392893218,98.90468404737851,596.6429739289322,545.0953159526215,C6_S1_I8.jpg,6
113,C6_S1_I9.txt, Male,255,437,271,177,260.49184248263896,263.0,307.0,-49.59021097916673,98.60652601388881,575.5902109791667,515.3934739861112,C6_S1_I9.jpg,6
114,C6_S1_I10.txt, Male,350,547,376,189,358.9428923937623,363.0,368.0,-67.73147087251476,80.84568608499018,793.7314708725148,655.1543139150099,C6_S1_I10.jpg,6
115,C6_S1_I11.txt, Male,331,581,368,236,346.97838549396704,349.5,408.5,-66.87406259276042,130.91729160482635,765.8740625927604,686.0827083951737,C6_S1_I11.jpg,6
116,C6_S1_I12.txt, Male,331,550,357,208,342.98688021555574,344.0,379.0,-67.58425625866687,104.61049582755538,755.5842562586669,653.3895041724446,C6_S1_I12.jpg,6
117,C6_S1_I13.txt, Male,388,681,433,234,449.25939055294106,410.5,457.5,-128.61126866352924,98.09248755764713,949.6112686635292,816.9075124423529,C6_S1_I13.jpg,6
118,C6_S1_I14.txt, Male,391,710,440,260,452.6599164936078,415.5,485.0,-127.69189979232931,122.87206680511372,958.6918997923293,847.1279331948863,C6_S1_I14.jpg,6
119,C6_S1_I15.txt, Male,404,704,440,231,474.3680006071236,422.0,467.5,-147.2416007285483,88.00559951430114,991.2416007285483,846.9944004856989,C6_S1_I15.jpg,6
120,C7_S1_I1.txt, Male,212,150,215,332,182.02472359545007,213.5,241.0,-4.929668314540066,95.38022112363993,431.9296683145401,386.6197788763601,C7_S1_I1.jpg,7
121,C7_S1_I2.txt, Male,219,171,217,352,181.01104938649465,218.0,261.5,0.7867407362064398,116.69116049080426,435.2132592637936,406.30883950919576,C7_S1_I2.jpg,7
122,C7_S1_I3.txt, Male,207,144,222,327,183.61372497719228,214.5,235.5,-5.836469972630738,88.60902001824618,434.83646997263077,382.39097998175384,C7_S1_I3.jpg,7
123,C7_S1_I4.txt, Male,239,172,249,376,204.24495097798624,244.0,274.0,-1.0939411735834597,110.60403921761099,489.09394117358346,437.395960782389,C7_S1_I4.jpg,7
124,C7_S1_I5.txt, Male,246,176,237,390,214.18916872708573,241.5,283.0,-15.527002472502886,111.6486650183314,498.5270024725029,454.35133498166863,C7_S1_I5.jpg,7
125,C7_S1_I6.txt, Male,230,153,242,369,216.33307652783935,236.0,261.0,-23.599691833407235,87.9335387777285,495.59969183340723,434.0664612222715,C7_S1_I6.jpg,7
126,C7_S1_I7.txt, Male,275,198,275,440,242.0,275.0,319.0,-15.399999999999977,125.39999999999998,565.4,512.6,C7_S1_I7.jpg,7
127,C7_S1_I8.txt, Male,277,230,281,468,238.03361107205006,279.0,349.0,-6.640333286460077,158.57311114235995,564.6403332864601,539.42688885764,C7_S1_I8.jpg,7
128,C7_S1_I9.txt, Male,267,160,275,420,260.1230478062257,271.0,290.0,-41.147657367470856,81.90156175501943,583.1476573674709,498.09843824498057,C7_S1_I9.jpg,7
129,C7_S1_I10.txt, Male,368,248,355,567,319.2647803939545,361.5,407.5,-21.617736472745378,152.08817568483641,744.6177364727454,662.9118243151636,C7_S1_I10.jpg,7
130,C7_S1_I11.txt, Male,370,248,339,564,317.5169286825507,354.5,406.0,-26.520314419060867,151.9864570539594,735.5203144190609,660.0135429460406,C7_S1_I11.jpg,7
131,C7_S1_I12.txt, Male,360,198,355,538,340.03676271838606,357.5,368.0,-50.54411526206326,95.97058982529114,765.5441152620633,640.0294101747088,C7_S1_I12.jpg,7
132,C7_S1_I13.txt, Male,443,271,433,705,434.11519208615584,438.0,488.0,-82.93823050338699,140.7078463310753,958.938230503387,835.2921536689247,C7_S1_I13.jpg,7
133,C7_S1_I14.txt, Male,456,322,430,696,374.90265403168326,443.0,509.0,-6.883184838019872,209.07787677465336,892.8831848380198,808.9221232253467,C7_S1_I14.jpg,7
134,C7_S1_I15.txt, Male,420,252,446,670,418.80783182743846,433.0,461.0,-69.56939819292614,125.95373453804922,935.5693981929262,796.0462654619507,C7_S1_I15.jpg,7
135,C7_S2_I1.txt, Male,211,165,217,336,171.10523077919038,214.0,250.5,8.67372306497154,113.6158153766477,419.32627693502843,387.3841846233523,C7_S2_I1.jpg,7
136,C7_S2_I2.txt, Male,206,165,209,327,162.02777539668932,207.5,246.0,13.06666952397282,116.37777968264854,401.9333304760272,375.62222031735143,C7_S2_I2.jpg,7
137,C7_S2_I3.txt, Male,217,162,220,329,167.0269439342048,218.5,245.5,18.067667278954247,111.87844485263614,418.9323327210458,379.1215551473639,C7_S2_I3.jpg,7
138,C7_S2_I4.txt, Male,233,179,242,378,199.2034136253694,237.5,278.5,-1.5440963504432546,119.13726909970447,476.5440963504433,437.86273090029556,C7_S2_I4.jpg,7
139,C7_S2_I5.txt, Male,232,186,242,378,192.26024029944412,237.0,282.0,6.287711640667055,128.1918077604447,467.71228835933294,435.8081922395553,C7_S2_I5.jpg,7
140,C7_S2_I6.txt, Male,237,186,237,374,188.0,237.0,280.0,11.400000000000006,129.6,462.6,430.4,C7_S2_I6.jpg,7
141,C7_S2_I7.txt, Male,263,224,269,442,218.08255317654368,266.0,333.0,4.3009361881476025,158.53395745876503,527.6990638118524,507.46604254123497,C7_S2_I7.jpg,7
142,C7_S2_I8.txt, Male,261,206,277,442,236.5417510715603,269.0,324.0,-14.85010128587237,134.76659914275174,552.8501012858724,513.2334008572483,C7_S2_I8.jpg,7
143,C7_S2_I9.txt, Male,263,212,271,438,226.14154859291116,267.0,325.0,-4.369858311493374,144.08676112567105,538.3698583114933,505.91323887432895,C7_S2_I9.jpg,7
144,C7_S2_I10.txt, Male,336,272,344,562,290.1103238424996,340.0,417.0,-8.132388610999499,184.9117409260003,688.1323886109994,649.0882590739997,C7_S2_I10.jpg,7
145,C7_S2_I11.txt, Male,339,253,357,549,296.54679226051326,348.0,401.0,-7.856150712615886,163.76256619158937,703.8561507126159,638.2374338084106,C7_S2_I11.jpg,7
146,C7_S2_I12.txt, Male,334,269,350,538,269.4754163184464,342.0,403.5,18.629500417864335,187.91966694524288,665.3704995821356,619.0803330547571,C7_S2_I12.jpg,7
147,C7_S2_I13.txt, Male,427,326,417,702,376.1329552166361,422.0,514.0,-29.359546259963338,213.09363582669113,873.3595462599633,814.9063641733089,C7_S2_I13.jpg,7
148,C7_S2_I14.txt, Male,433,281,446,683,402.2101440789379,439.5,482.0,-43.15217289472548,160.23188473684968,922.1521728947255,803.7681152631503,C7_S2_I14.jpg,7
149,C7_S2_I15.txt, Male,424,335,414,692,357.14002856022734,419.0,513.5,-9.568034272272769,227.7879771518181,847.5680342722728,799.212022848182,C7_S2_I15.jpg,7
150,C8_S1_I1.txt, Male,214,328,227,151,177.47675904185314,220.5,239.5,7.527889149776229,97.51859276651749,433.47211085022377,381.4814072334825,C8_S1_I1.jpg,8
151,C8_S1_I2.txt, Male,212,348,227,166,182.61708572858126,219.5,257.0,0.3594971257024895,110.906331417135,438.6405028742975,403.093668582865,C8_S1_I2.jpg,8
152,C8_S1_I3.txt, Male,203,335,209,153,182.0988742414406,206.0,244.0,-12.518649089728711,98.32090060684752,424.5186490897287,389.67909939315246,C8_S1_I3.jpg,8
153,C8_S1_I4.txt, Male,230,385,248,180,205.7887266105702,239.0,282.5,-7.946471932684233,117.86901871154384,485.94647193268423,447.13098128845616,C8_S1_I4.jpg,8
154,C8_S1_I5.txt, Male,228,394,248,185,209.95475703112803,238.0,289.5,-13.94570843735363,121.53619437509758,489.94570843735363,457.4638056249024,C8_S1_I5.jpg,8
155,C8_S1_I6.txt, Male,225,375,239,191,184.53184007102948,232.0,283.0,10.561791914764626,135.37452794317642,453.4382080852354,430.6254720568236,C8_S1_I6.jpg,8
156,C8_S1_I7.txt, Male,267,437,279,197,240.29981273400944,273.0,317.0,-15.359775280811334,124.76014981279243,561.3597752808114,509.2398501872076,C8_S1_I7.jpg,8
157,C8_S1_I8.txt, Male,259,461,281,215,246.9817807045694,270.0,338.0,-26.378136845483255,140.41457543634448,566.3781368454833,535.5854245636556,C8_S1_I8.jpg,8
